Log File Version ,2.3
6/16/2011 2:28:03 PM
Log Mode ,Log When Any Data Received
,CaltermVersion,3.2.0.023
,ScreenMonitorType,RequestReceive
,Initial Monitor Rate,1 Milliseconds
--------------------------
Parameter Name,DLA Timestamp,Fuel_Temperature,Oil_Pressure,EGR_Orifice_Tmptr,Final_Timing,Battery_Voltage,Engine_Speed,Fuel_Delivery_Rate_Per_Min,Charge_Flow,Net_Brake_Torque,Fresh_Air_Flow,Boost_Pressure,Intake_Manifold_Temperature,EGR_Flow,Coolant_Temperature,EGR_Delta_Press,Filtered_Turbo_Speed,EGR_Fraction,TPE_Turb_Out_Press,Engine_Run_Time,PME_SootRate,V_ATP_pr_DPF_Delta,V_SFP_mg_Soot_Load_Comb,V_ATP_tr_DOC_Out,V_ATP_tr_DOC_In,V_ATP_tr_DPF_Out,TPE_Turbine_Press_Ratio,TPE_Turbine_Pressure_Ratio_Term,V_ATP_tr_Turbo_Out,Ambient_Air_Press,Ambient_Air_Tmptr,Accelerator_Pedal_Position,_Instantaneous_Percent_Load,Net_Brake_Torque,T_EMO_State_User_Override,T_CBL_EGR_Frac_User_Override,C_CBL_EGR_Frac_Override_Value
Units,none,Deg_C,kPa_G,Deg_C,deg_BTDC,V,RPM,None,kg/min,N_m,kg/min,kPa_G,Deg_C,kg/min,Deg_C,kPa,KRPM,None,kPa,s,g/hr,kPa,gm,Deg_K,Deg_K,Deg_K,None,%,Deg_K,kPa,Deg_C,%,%,N_m,None,None,None
Source Address,,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
,72:21:05.691,70.000,482.66,66.28,2.69,13.20,725.4,0.03650,2.398,96.531,1.711,0.03,57.844,0.688,78.086,3.30,8.516,0.2871,130.000,306971,2.25000,-0.15,54.54,301.6,309.8,299.4,0.805,1.000,474.9,98.72,19.148,22.027,18.750,96.531,1,0,0.0000 
,72:21:05.972,70.000,482.66,66.36,2.69,13.19,725.9,0.03677,2.391,98.531,1.703,0.03,57.844,0.688,78.086,3.33,8.516,0.2892,130.000,306971,2.25000,-0.15,54.54,301.7,309.8,299.4,0.805,1.000,475.5,98.72,19.148,22.027,18.750,98.531,1,0,0.0000 
,72:21:06.242,70.000,482.66,66.41,2.69,13.27,725.4,0.03650,2.391,96.531,1.703,0.00,57.844,0.688,78.086,3.30,8.516,0.2876,130.000,306971,2.25000,-0.15,54.54,301.6,309.8,299.6,0.813,1.000,475.4,98.72,19.148,22.027,18.359,96.531,1,0,0.0000 
,72:21:06.538,70.000,482.66,66.45,2.69,13.28,727.9,0.03647,2.391,96.531,1.711,0.00,57.844,0.680,78.086,3.30,8.516,0.2869,130.000,306972,2.25000,-0.15,54.54,301.7,309.8,299.6,0.805,1.000,475.2,98.72,19.148,22.027,18.359,96.531,1,0,0.0000 
,72:21:06.838,70.000,482.66,66.47,2.69,13.23,725.5,0.03638,2.398,95.531,1.711,0.00,57.844,0.688,78.086,3.30,8.516,0.2869,130.000,306972,2.25000,-0.15,54.54,301.6,309.8,299.6,0.805,1.000,474.9,98.72,19.148,22.027,18.359,95.531,1,0,0.0000 
,72:21:07.133,70.000,482.66,66.58,2.69,13.22,725.6,0.03653,2.383,97.531,1.703,0.00,57.844,0.680,78.086,3.31,8.516,0.2871,130.000,306972,2.25000,-0.15,54.54,302.0,309.8,299.7,0.813,1.000,475.0,98.72,19.148,22.027,18.750,97.531,1,0,0.0000 
,72:21:07.418,70.000,482.66,66.67,2.69,13.27,726.6,0.03638,2.391,95.531,1.711,0.00,57.844,0.680,78.086,3.30,8.516,0.2870,130.000,306972,2.25000,-0.15,54.54,301.9,309.8,299.7,0.805,1.000,474.8,98.72,19.148,22.027,18.359,95.531,1,0,0.0000 
,72:21:07.700,70.000,482.66,66.75,2.69,13.27,725.8,0.03653,2.391,97.625,1.711,0.00,57.844,0.680,78.086,3.31,8.523,0.2853,130.000,306973,2.25000,-0.15,54.54,302.0,309.8,299.7,0.805,1.000,474.8,98.72,19.148,22.027,18.750,97.625,1,0,0.0000 
,72:21:07.973,70.000,482.66,66.75,2.69,13.30,727.6,0.03638,2.391,95.531,1.727,0.00,57.844,0.664,78.086,3.30,8.555,0.2810,130.000,306973,2.25000,-0.15,54.54,302.2,309.8,299.7,0.813,1.000,474.6,98.72,19.148,22.027,18.750,95.531,1,0,0.0000 
,72:21:08.278,70.000,482.66,66.91,2.69,13.08,724.0,0.03647,2.391,96.531,1.719,0.00,57.844,0.672,78.086,3.33,8.578,0.2830,130.000,306973,2.25000,-0.15,54.54,302.3,309.8,299.8,0.805,1.000,474.6,98.72,19.148,22.027,18.359,96.531,1,0,0.0000 
,72:21:08.562,70.000,482.66,67.05,2.75,13.25,725.9,0.03613,2.398,94.625,1.711,0.00,57.766,0.688,78.086,3.33,8.578,0.2877,130.000,306974,2.25000,-0.15,54.54,301.9,309.8,299.8,0.805,1.000,473.9,98.72,19.148,22.027,17.969,94.625,1,0,0.0000 
,72:21:08.862,70.000,482.66,67.14,2.63,13.30,726.1,0.03766,2.391,102.531,1.719,0.00,57.656,0.672,78.086,3.30,8.578,0.2834,130.000,306974,2.25000,-0.15,54.54,301.8,309.8,299.9,0.805,1.000,475.2,98.72,19.148,23.613,19.141,102.531,1,0,0.0000 
,72:21:09.132,70.000,482.66,67.11,2.50,13.20,765.8,0.04333,2.516,119.531,1.781,0.13,57.563,0.734,78.086,3.69,8.625,0.2949,130.000,306974,2.25000,-0.15,54.54,302.2,309.8,299.8,0.813,1.000,486.6,98.72,19.148,27.918,22.656,119.531,1,0,0.0000 
,72:21:09.463,70.000,482.66,67.14,2.38,13.28,820.1,0.04813,2.688,127.625,1.797,0.00,57.547,0.891,78.281,4.20,8.859,0.3314,130.000,306975,2.25000,-0.15,54.54,302.0,309.8,299.9,0.820,1.000,497.6,98.72,19.148,30.566,23.047,127.625,1,0,0.0000 
,72:21:09.774,70.000,482.66,67.25,2.31,13.25,863.8,0.05295,2.836,136.625,1.797,0.00,57.484,1.039,78.281,4.59,9.156,0.3689,130.000,306975,2.51654,-0.15,54.54,301.8,309.8,300.1,0.820,1.000,502.6,98.72,19.148,32.773,24.219,136.625,1,0,0.0000 
,72:21:10.058,70.000,482.66,67.33,2.25,13.33,905.0,0.05734,2.961,143.625,1.953,0.00,57.500,1.008,78.281,4.16,9.672,0.3408,130.000,306975,2.33002,-0.15,54.54,302.0,309.8,300.1,0.828,1.000,516.9,98.72,19.148,33.273,25.391,143.625,1,0,0.0000 
,72:21:10.342,70.000,482.66,67.36,2.06,13.25,946.3,0.06458,3.086,158.625,2.172,0.00,57.484,0.914,78.281,3.69,10.344,0.2986,130.000,306975,2.25000,-0.14,54.54,302.1,309.8,300.3,0.820,1.000,525.6,98.72,19.148,35.309,25.391,158.625,1,0,0.0000 
,72:21:10.655,70.000,482.66,67.47,1.94,13.20,991.4,0.07065,3.227,168.625,2.320,0.00,57.484,0.906,78.281,3.48,11.164,0.2826,130.000,306976,2.25000,-0.14,54.54,301.9,309.8,300.3,0.820,1.000,546.2,98.72,19.148,36.309,24.609,168.625,1,0,0.0000 
,72:21:10.907,70.000,482.66,67.45,1.94,13.28,1031.5,0.07352,3.352,168.531,2.453,0.00,57.484,0.898,78.086,3.11,12.000,0.2686,130.000,306976,2.25000,-0.13,54.54,301.7,309.8,300.4,0.820,1.000,553.3,98.72,19.148,37.063,24.219,168.531,1,0,0.0000 
,72:21:11.214,70.000,482.66,67.56,2.00,13.19,1079.4,0.07443,3.516,158.625,2.672,0.09,57.484,0.844,78.281,2.98,13.023,0.2404,130.000,306976,2.25000,-0.12,54.54,301.6,309.8,300.4,0.820,1.000,557.9,98.72,19.148,37.527,21.875,158.625,1,0,0.0000 
,72:21:11.501,70.000,482.66,67.69,2.19,13.22,1121.4,0.07187,3.648,145.625,2.750,0.00,57.484,0.898,78.281,3.11,14.008,0.2463,130.000,306977,2.25000,-0.11,54.54,301.4,309.8,300.6,0.828,1.000,552.3,98.72,19.148,37.715,18.750,145.625,1,0,0.0000 
,72:21:11.778,70.000,482.66,67.72,2.25,13.20,1154.8,0.07056,3.758,135.625,2.789,0.19,57.391,0.969,78.281,3.27,14.961,0.2582,130.000,306977,2.25000,-0.10,54.54,301.3,309.8,300.6,0.828,1.000,544.0,98.72,19.148,38.078,16.797,135.625,1,0,0.0000 
,72:21:12.048,70.000,482.66,67.78,2.38,13.08,1184.5,0.06909,3.867,135.625,2.906,0.44,57.250,0.961,78.281,3.13,15.953,0.2490,130.000,306977,2.25000,-0.10,54.54,301.2,309.8,300.6,0.844,1.000,530.4,98.72,19.148,38.418,16.797,135.625,1,0,0.0000 
,72:21:12.358,70.000,482.66,67.77,2.50,13.22,1210.3,0.06708,3.969,123.625,3.180,0.78,57.125,0.789,78.281,2.55,16.977,0.1995,130.000,306977,2.25000,-0.07,54.54,301.3,309.8,300.6,0.844,1.000,523.4,98.72,19.148,38.707,14.844,123.625,1,0,0.0000 
,72:21:12.668,70.000,482.66,67.91,2.56,13.22,1235.6,0.06555,4.086,113.625,3.383,1.22,57.125,0.703,78.281,2.11,18.125,0.1730,130.000,306978,2.25000,-0.06,54.54,301.5,309.8,300.6,0.859,1.000,510.7,98.72,19.148,39.043,13.281,113.625,1,0,0.0000 
,72:21:12.942,70.000,482.66,67.84,2.63,13.13,1252.4,0.06573,4.148,110.625,4.031,0.59,57.016,0.117,78.281,0.67,19.727,0.0287,130.000,306978,2.25000,-0.03,54.54,301.9,309.8,300.6,0.867,1.000,507.4,98.72,19.148,39.309,13.281,110.625,1,0,0.0000 
,72:21:13.203,70.000,482.66,67.91,2.63,13.16,1261.0,0.06567,4.242,108.625,4.242,1.38,56.781,0.000,78.281,0.17,21.867,0.0000,130.000,306978,2.25000,-0.01,54.54,301.8,309.8,300.6,0.906,1.000,505.9,98.72,19.148,39.504,12.109,108.625,1,0,0.0000 
,72:21:13.482,70.000,482.66,67.91,2.56,13.14,1276.9,0.06714,4.344,111.625,4.344,2.88,56.781,0.000,78.281,0.11,24.211,0.0000,130.000,306979,2.25000,0.02,54.54,301.9,309.8,300.6,0.938,1.000,503.0,98.72,19.148,39.703,12.500,111.625,1,0,0.0000 
,72:21:13.770,70.000,482.66,67.72,2.63,13.20,1286.3,0.06613,4.438,106.625,4.438,3.44,56.656,0.000,78.281,0.11,25.961,0.0000,130.000,306979,2.25000,0.03,54.54,302.1,309.8,300.6,0.953,1.000,499.8,98.72,19.148,39.832,12.109,106.625,1,0,0.0000 
,72:21:14.048,70.000,482.66,67.47,2.63,13.19,1295.9,0.06671,4.531,106.625,4.531,5.09,56.375,0.000,78.281,0.09,27.617,0.0000,130.000,306979,2.25000,0.03,54.54,301.9,309.8,300.6,0.969,1.000,495.9,98.72,19.148,39.793,12.109,106.625,1,0,0.0000 
,72:21:14.305,70.000,482.66,67.30,2.63,13.14,1298.9,0.06644,4.609,104.625,4.609,5.88,56.156,0.000,78.281,0.09,28.898,0.0000,130.000,306979,2.25000,0.04,54.54,302.2,309.8,300.6,0.977,1.000,494.3,98.72,19.148,39.801,11.719,104.625,1,0,0.0000 
,72:21:14.612,70.000,482.66,67.14,2.63,13.20,1307.3,0.06754,4.664,107.625,4.664,6.75,56.047,0.000,78.281,0.09,30.086,0.0000,130.000,306980,2.25000,0.05,54.54,302.0,309.8,300.6,0.984,1.000,492.5,98.72,19.148,39.828,11.719,107.625,1,0,0.0000 
,72:21:14.882,70.000,482.66,66.83,2.63,13.11,1312.5,0.06732,4.727,106.625,4.727,7.50,55.828,0.000,78.281,0.11,31.047,0.0000,130.000,306980,2.25000,0.06,54.54,301.8,309.8,300.6,1.000,1.000,490.1,98.72,19.148,39.840,11.719,106.625,1,0,0.0000 
,72:21:15.142,70.000,482.66,66.31,2.69,13.13,1316.0,0.06680,4.781,103.625,4.781,8.44,55.703,0.000,78.281,0.09,31.828,0.0000,130.000,306980,2.25000,0.07,54.54,301.7,309.8,300.6,1.008,0.992,489.5,98.72,19.148,39.773,11.328,103.625,1,0,0.0000 
,72:21:15.400,70.000,482.66,65.81,2.69,13.09,1317.6,0.06604,4.820,100.625,4.820,8.84,55.516,0.000,78.281,0.09,32.453,0.0000,130.000,306980,2.25000,0.07,54.54,301.9,309.8,300.6,1.016,0.992,486.8,98.72,19.148,39.758,11.719,100.625,1,0,0.0000 
,72:21:15.668,70.000,482.66,65.23,2.69,13.22,1318.1,0.06631,4.859,101.625,4.859,9.56,55.391,0.000,78.281,0.09,33.039,0.0000,130.000,306981,2.25000,0.07,54.54,302.1,309.8,300.6,1.031,0.992,485.9,98.72,19.148,39.805,11.719,101.625,1,0,0.0000 
,72:21:15.972,70.000,482.66,64.66,2.69,13.16,1318.5,0.06616,4.883,100.625,4.883,9.72,55.281,0.000,78.281,0.09,33.633,0.0000,130.000,306981,2.25000,0.08,54.54,302.0,309.8,300.6,1.031,0.992,483.9,98.72,19.148,39.820,10.938,100.625,1,0,0.0000 
,72:21:16.280,70.000,482.66,64.05,2.69,13.03,1318.9,0.06638,4.914,101.625,4.914,10.44,55.125,0.000,78.281,0.11,34.172,0.0000,130.000,306981,2.25000,0.08,54.54,301.9,309.8,300.6,1.047,0.992,481.8,98.72,19.148,39.793,11.719,101.625,1,0,0.0000 
,72:21:16.548,70.000,482.66,63.56,2.69,13.23,1322.0,0.06708,4.938,103.719,4.938,10.81,55.000,0.000,78.469,0.09,34.594,0.0000,130.000,306982,2.25000,0.08,54.54,302.0,309.8,300.6,1.055,0.992,481.1,98.72,19.148,39.777,11.328,103.719,1,0,0.0000 
,72:21:16.802,70.000,482.66,63.13,2.69,13.19,1319.4,0.06696,4.969,102.719,4.969,11.28,54.844,0.000,78.469,0.09,34.906,0.0000,130.000,306982,2.25000,0.08,54.54,301.9,309.8,300.6,1.063,0.992,481.9,98.72,19.148,39.766,11.719,102.719,1,0,0.0000 
,72:21:17.105,70.000,482.66,62.61,2.69,13.23,1323.8,0.06674,4.984,102.719,4.984,11.44,54.734,0.000,78.469,0.09,35.250,0.0000,130.000,306982,2.25000,0.09,54.54,301.7,310.3,300.6,1.070,0.992,482.1,98.72,19.148,39.750,11.328,102.719,1,0,0.0000 
,72:21:17.363,70.000,482.66,62.20,2.63,13.19,1325.0,0.06741,4.992,104.719,4.992,11.59,54.578,0.000,78.469,0.09,35.445,0.0000,130.000,306982,2.25000,0.09,54.54,301.9,310.6,300.6,1.070,0.992,480.7,98.72,19.148,39.840,11.719,104.719,1,0,0.0000 
,72:21:17.603,70.000,482.66,61.89,2.63,13.16,1323.0,0.06827,4.992,107.719,4.992,11.84,54.547,0.000,78.469,0.09,35.625,0.0000,130.000,306983,2.25000,0.09,54.54,302.1,310.6,300.6,1.070,0.992,479.9,98.72,19.148,39.742,11.328,107.719,1,0,0.0000 
,72:21:17.844,70.000,482.66,61.59,2.69,13.19,1323.4,0.06683,5.031,102.719,5.031,11.94,54.391,0.000,78.469,0.09,35.852,0.0000,130.000,306983,2.25000,0.09,54.54,302.2,311.2,300.6,1.086,0.984,480.3,98.72,19.148,39.750,11.719,102.719,1,0,0.0000 
,72:21:18.123,70.000,482.66,61.30,2.69,13.09,1323.1,0.06686,5.039,102.719,5.039,12.00,54.313,0.000,78.469,0.08,36.109,0.0000,130.000,306983,2.25000,0.10,54.54,302.1,311.4,300.6,1.094,0.984,480.4,98.72,19.148,39.781,11.328,102.719,1,0,0.0000 
,72:21:18.383,70.000,482.66,61.06,2.69,13.13,1327.4,0.06693,5.063,102.719,5.063,12.53,54.203,0.000,78.469,0.09,36.320,0.0000,130.000,306983,2.25000,0.10,54.54,302.2,311.6,300.6,1.086,0.984,479.4,98.72,19.148,39.828,11.719,102.719,1,0,0.0000 
,72:21:18.643,70.000,482.66,60.81,2.69,13.22,1326.1,0.06711,5.063,102.719,5.063,12.50,54.047,0.000,78.469,0.05,36.406,0.0000,130.000,306984,2.25000,0.11,54.54,302.3,312.0,300.6,1.094,0.984,478.6,98.72,19.148,39.766,11.328,102.719,1,0,0.0000 
,72:21:18.903,70.000,482.66,60.59,2.63,13.20,1326.4,0.06821,5.063,106.719,5.063,12.72,54.047,0.000,78.469,0.09,36.531,0.0000,130.000,306984,2.25000,0.11,54.55,302.5,311.9,300.6,1.094,0.984,478.0,98.72,19.148,39.820,11.719,106.719,1,0,0.0000 
,72:21:19.163,70.000,482.66,60.36,2.69,13.19,1325.0,0.06717,5.094,102.719,5.094,12.97,53.844,0.000,78.469,0.09,36.633,0.0000,130.000,306984,2.25000,0.12,54.55,302.6,312.1,300.6,1.102,0.984,478.8,98.72,19.148,39.832,12.109,102.719,1,0,0.0000 
,72:21:19.423,70.000,482.66,60.17,2.69,13.06,1326.1,0.06735,5.086,103.719,5.086,12.72,53.781,0.000,78.469,0.11,36.766,0.0000,130.000,306985,2.25000,0.12,54.55,302.4,311.9,300.6,1.102,0.984,477.9,98.72,19.148,39.742,11.328,103.719,1,0,0.0000 
,72:21:19.663,70.000,482.66,60.00,2.69,13.06,1324.0,0.06738,5.094,103.719,5.094,12.72,53.734,0.000,78.469,0.11,36.891,0.0000,130.000,306985,2.25000,0.12,54.55,302.2,312.2,300.6,1.109,0.984,477.8,98.72,19.148,39.820,11.328,103.719,1,0,0.0000 
,72:21:19.903,70.000,482.66,59.80,2.63,13.19,1325.1,0.06866,5.094,108.813,5.094,12.88,53.563,0.000,78.664,0.13,37.000,0.0000,130.000,306985,2.25000,0.12,54.55,302.4,312.3,300.6,1.117,0.984,477.9,98.72,19.148,39.809,11.719,108.813,1,0,0.0000 
,72:21:20.163,70.000,482.66,59.55,2.69,13.14,1327.6,0.06717,5.133,102.813,5.133,13.63,53.516,0.000,78.664,0.08,37.125,0.0000,130.000,306985,2.25000,0.12,54.55,302.5,312.4,300.6,1.117,0.984,476.6,98.72,19.148,39.734,11.719,102.813,1,0,0.0000 
,72:21:20.403,70.000,482.66,59.36,2.63,13.06,1325.6,0.06784,5.125,105.813,5.125,13.41,53.484,0.000,78.664,0.11,37.250,0.0000,130.000,306985,2.25000,0.12,54.55,302.6,312.5,300.6,1.117,0.984,476.3,98.72,19.148,39.738,11.328,105.813,1,0,0.0000 
,72:21:20.667,70.000,482.66,59.00,2.69,13.16,1321.9,0.06738,5.133,103.813,5.133,13.59,53.375,0.000,78.664,0.09,37.352,0.0000,130.000,306986,2.25000,0.12,54.55,302.8,312.8,300.6,1.117,0.984,477.0,98.72,19.148,39.754,11.328,103.813,1,0,0.0000 
,72:21:20.923,70.000,482.66,58.64,2.69,13.23,1325.8,0.06738,5.141,103.813,5.141,13.59,53.234,0.000,78.664,0.05,37.445,0.0000,130.000,306986,2.25000,0.12,54.55,302.9,312.8,300.6,1.125,0.984,477.1,98.72,19.148,39.813,11.719,103.813,1,0,0.0000 
,72:21:21.168,70.000,482.66,58.36,2.63,13.20,1326.5,0.06808,5.141,106.813,5.141,13.78,53.234,0.000,78.664,0.09,37.492,0.0000,130.000,306986,2.25000,0.12,54.55,303.1,312.9,300.6,1.125,0.984,476.0,98.72,19.148,39.852,11.719,106.813,1,0,0.0000 
,72:21:21.423,70.000,482.66,58.06,2.63,13.19,1323.1,0.06787,5.148,105.813,5.148,13.91,53.063,0.000,78.664,0.09,37.547,0.0000,130.000,306987,2.25000,0.12,54.55,303.1,313.1,300.6,1.125,0.984,475.7,98.72,19.148,39.766,11.719,105.813,1,0,0.0000 
,72:21:21.683,70.000,482.66,57.78,2.63,13.14,1326.5,0.06827,5.141,106.813,5.141,13.59,52.969,0.000,78.664,0.09,37.578,0.0000,130.000,306987,2.25000,0.12,54.55,303.1,313.1,300.6,1.117,0.984,476.0,98.72,19.148,39.766,11.328,106.813,1,0,0.0000 
,72:21:21.983,70.000,482.66,57.53,2.63,13.20,1326.5,0.06830,5.148,106.813,5.148,13.66,52.953,0.000,78.664,0.09,37.672,0.0000,130.000,306987,2.25000,0.12,54.55,303.1,313.1,300.6,1.125,0.984,476.5,98.72,19.148,39.770,11.719,106.813,1,0,0.0000 
,72:21:22.235,70.000,482.66,57.34,2.63,13.16,1325.5,0.06845,5.148,107.813,5.148,13.84,52.813,0.000,78.664,0.09,37.695,0.0000,130.000,306987,2.25000,0.12,54.55,303.1,313.1,300.6,1.133,0.984,475.4,98.72,19.148,39.770,11.719,107.813,1,0,0.0000 
,72:21:22.503,70.000,482.66,57.16,2.63,13.14,1322.4,0.06827,5.164,106.906,5.164,14.06,52.703,0.000,78.859,0.09,37.734,0.0000,130.000,306988,2.25000,0.12,54.55,303.1,313.1,300.6,1.133,0.984,476.7,98.72,19.148,39.805,11.719,106.906,1,0,0.0000 
,72:21:22.743,70.000,482.66,57.00,2.63,13.08,1323.6,0.06790,5.172,105.906,5.172,13.84,52.703,0.000,78.859,0.09,37.805,0.0000,130.000,306988,2.25000,0.12,54.55,303.1,313.1,300.6,1.133,0.984,476.2,98.72,19.148,39.777,11.719,105.906,1,0,0.0000 
,72:21:23.006,70.000,482.66,56.83,2.69,13.17,1326.5,0.06723,5.180,102.906,5.180,14.06,52.625,0.000,78.859,0.09,37.891,0.0000,130.000,306988,2.25000,0.12,54.55,303.1,313.1,300.6,1.133,0.984,476.2,98.72,19.148,39.758,12.109,102.906,1,0,0.0000 
,72:21:23.283,70.000,482.66,56.67,2.69,13.14,1324.6,0.06744,5.180,103.906,5.180,13.88,52.438,0.000,78.859,0.11,37.906,0.0000,130.000,306988,2.25000,0.12,54.55,303.1,313.1,300.6,1.133,0.984,474.1,98.72,19.148,39.770,11.328,103.906,1,0,0.0000 
,72:21:23.529,70.000,482.66,56.48,2.63,13.20,1327.1,0.06830,5.172,106.906,5.172,13.97,52.438,0.000,78.859,0.06,37.961,0.0000,130.000,306989,2.25000,0.12,54.55,303.1,313.1,300.6,1.133,0.984,475.0,98.72,19.148,39.750,11.719,106.906,1,0,0.0000 
,72:21:23.823,70.000,482.66,56.28,2.63,13.19,1324.6,0.06812,5.188,106.906,5.188,14.13,52.438,0.000,78.859,0.09,38.031,0.0000,130.000,306989,2.25000,0.12,54.55,303.1,313.1,300.6,1.141,0.984,474.7,98.72,19.148,39.852,11.719,106.906,1,0,0.0000 
,72:21:24.083,70.000,482.66,56.17,2.69,13.17,1326.6,0.06744,5.195,103.906,5.195,14.19,52.344,0.000,78.859,0.09,38.063,0.0000,130.000,306989,2.25000,0.12,54.55,303.1,313.1,300.6,1.141,0.984,475.3,98.72,19.148,39.773,12.109,103.906,1,0,0.0000 
,72:21:24.323,70.000,482.66,56.06,2.63,13.23,1324.9,0.06790,5.203,105.906,5.203,14.59,52.172,0.000,78.859,0.11,38.094,0.0000,130.000,306989,2.25000,0.12,54.55,303.1,313.1,300.6,1.141,0.984,475.0,98.72,19.148,39.734,12.109,105.906,1,0,0.0000 
,72:21:24.649,70.000,482.66,55.94,2.63,13.05,1324.4,0.06815,5.195,106.906,5.195,14.22,52.172,0.000,78.859,0.11,38.156,0.0000,130.000,306990,2.25000,0.12,54.55,303.1,313.1,300.6,1.141,0.984,474.7,98.72,19.148,39.777,11.719,106.906,1,0,0.0000 
,72:21:24.907,70.000,482.66,55.88,2.63,13.14,1327.4,0.06790,5.203,105.906,5.203,14.50,52.156,0.000,78.859,0.09,38.156,0.0000,130.000,306990,2.25000,0.12,54.55,303.1,313.1,300.6,1.141,0.984,473.4,98.72,19.148,39.734,12.109,105.906,1,0,0.0000 
,72:21:25.184,70.000,482.66,55.80,2.63,13.23,1324.5,0.06812,5.203,106.906,5.203,14.25,52.000,0.000,78.859,0.09,38.195,0.0000,130.000,306990,2.25000,0.12,54.55,303.1,313.1,300.6,1.141,0.984,473.7,98.72,19.148,39.813,11.328,106.906,1,0,0.0000 
,72:21:25.443,70.000,482.66,55.70,2.69,13.03,1326.1,0.06744,5.211,103.906,5.211,14.44,51.906,0.000,79.055,0.11,38.164,0.0000,130.000,306991,2.25000,0.12,54.55,303.1,313.1,300.6,1.141,0.984,474.3,98.72,19.148,39.789,12.109,103.906,1,0,0.0000 
,72:21:25.730,70.000,482.66,55.59,2.63,13.23,1325.3,0.06836,5.203,106.906,5.203,14.47,51.906,0.000,78.859,0.09,38.242,0.0000,130.000,306991,2.25000,0.12,54.55,303.1,313.6,300.6,1.141,0.984,475.2,98.72,19.148,39.797,12.109,106.906,1,0,0.0000 
,72:21:25.984,70.000,482.66,55.52,2.69,13.22,1328.1,0.06750,5.219,104.000,5.219,14.47,51.781,0.000,79.055,0.06,38.258,0.0000,130.000,306991,2.25000,0.12,54.55,303.1,313.6,300.6,1.141,0.984,473.8,98.72,19.148,39.797,12.109,104.000,1,0,0.0000 
,72:21:26.264,70.000,482.66,55.41,2.69,13.17,1326.3,0.06747,5.219,104.000,5.219,14.44,51.641,0.000,79.055,0.05,38.266,0.0000,130.000,306991,2.25000,0.12,54.55,303.1,313.9,300.6,1.141,0.984,473.7,98.72,19.148,39.805,12.109,104.000,1,0,0.0000 
,72:21:26.503,70.000,482.66,55.38,2.63,13.14,1328.5,0.06790,5.211,106.000,5.211,14.50,51.641,0.000,79.055,0.09,38.273,0.0000,130.000,306992,2.25000,0.12,54.55,303.1,313.9,300.6,1.141,0.984,472.8,98.72,19.148,39.777,12.109,106.000,1,0,0.0000 
,72:21:26.764,70.000,482.66,55.33,2.63,13.23,1323.9,0.06790,5.219,106.000,5.219,14.66,51.641,0.000,79.055,0.09,38.273,0.0000,130.000,306992,2.25000,0.12,54.55,303.1,313.9,300.6,1.141,0.984,474.0,98.72,19.148,39.754,11.719,106.000,1,0,0.0000 
,72:21:27.004,70.000,482.66,55.25,2.63,13.22,1323.4,0.06815,5.219,107.000,5.219,14.66,51.547,0.000,79.055,0.09,38.305,0.0000,130.000,306992,2.25000,0.12,54.55,303.1,313.9,300.6,1.141,0.984,473.3,98.72,19.148,39.742,11.719,107.000,1,0,0.0000 
,72:21:27.264,70.000,482.66,55.22,2.63,13.17,1324.9,0.06812,5.219,107.000,5.219,14.50,51.375,0.000,79.055,0.09,38.352,0.0000,130.000,306992,2.25000,0.12,54.55,303.1,314.5,300.6,1.141,0.984,474.1,98.72,19.148,39.758,12.109,107.000,1,0,0.0000 
,72:21:27.525,70.000,482.66,55.14,2.69,13.19,1327.8,0.06750,5.234,104.000,5.234,14.56,51.359,0.000,79.055,0.09,38.375,0.0000,130.000,306993,2.25000,0.12,54.55,303.1,314.7,300.6,1.141,0.984,473.5,98.72,19.148,39.828,12.109,104.000,1,0,0.0000 
,72:21:27.843,70.000,482.66,55.05,2.63,13.14,1326.4,0.06836,5.219,107.000,5.219,14.56,51.344,0.000,79.055,0.08,38.398,0.0000,130.000,306993,2.25000,0.12,54.55,303.1,314.8,300.6,1.141,0.984,473.4,98.72,19.148,39.789,11.719,107.000,1,0,0.0000 
,72:21:28.103,70.000,482.66,54.95,2.63,13.17,1328.1,0.06812,5.227,107.000,5.227,14.78,51.328,0.000,79.055,0.06,38.422,0.0000,130.000,306993,2.25000,0.12,54.55,303.1,315.0,300.4,1.141,0.984,472.9,98.72,19.148,39.750,11.328,107.000,1,0,0.0000 
,72:21:28.364,70.000,482.66,54.84,2.69,13.22,1324.1,0.06744,5.227,104.000,5.227,14.63,51.188,0.000,79.055,0.05,38.445,0.0000,130.000,306993,2.25000,0.12,54.55,303.1,315.3,300.5,1.141,0.984,473.5,98.72,19.148,39.758,11.719,104.000,1,0,0.0000 
